address_name,category_group_code,category_group_name,category_name,distance,id,phone,place_name,place_url,road_address_name,x,y
서울 서대문구 창천동 18-55,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538396,1522-3232,스타벅스 신촌점,http://place.map.kakao.com/10538396,서울 서대문구 연세로 10-1,126.937110958522,37.5564857641334
서울 서대문구 창천동 72-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1907611374,1522-3232,스타벅스 신촌역점,http://place.map.kakao.com/1907611374,서울 서대문구 신촌로 73,126.93468241875944,37.55626370127929
서울 강서구 마곡동 759-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1433534125,1522-3232,스타벅스 마곡나루,http://place.map.kakao.com/1433534125,서울 강서구 마곡중앙로 161-17,126.826136318604,37.5681306923844
서울 강서구 방화동 293-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,482613052,1522-3232,스타벅스 방화DT,http://place.map.kakao.com/482613052,서울 강서구 방화대로 375,126.81643720411584,37.574448196168476
서울 강서구 화곡동 1073-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26617152,1522-3232,스타벅스 화곡동점,http://place.map.kakao.com/26617152,서울 강서구 화곡로 142,126.83740226502186,37.54056723191606
서울 강서구 등촌동 678-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,23325994,1522-3232,스타벅스 발산역점,http://place.map.kakao.com/23325994,서울 강서구 강서로 388,126.83911937699966,37.56028791382789
서울 강서구 마곡동 728-234,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1143075069,1522-3232,스타벅스 마곡역,http://place.map.kakao.com/1143075069,서울 강서구 공항대로 168,126.82599715501443,37.55934398119595
서울 강서구 등촌동 73-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1037105014,1522-3232,스타벅스 가양역점,http://place.map.kakao.com/1037105014,서울 강서구 양천로 476,126.8536107571435,37.56157807618199
서울 강서구 마곡동 727-26,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1529498058,1522-3232,스타벅스 양천향교역,http://place.map.kakao.com/1529498058,서울 강서구 강서로 463,126.84047247196114,37.56691296769367
서울 강서구 마곡동 731-62,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1578796891,1522-3232,스타벅스 마곡나루공원,http://place.map.kakao.com/1578796891,서울 강서구 마곡중앙5로 47,126.8222691482277,37.5669194030235
서울 강서구 등촌동 668-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26555748,1522-3232,스타벅스 등촌,http://place.map.kakao.com/26555748,서울 강서구 공항대로 329,126.84431303151688,37.55820907037809
서울 강서구 화곡동 1111-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1648906311,1522-3232,스타벅스 강서구청사거리점,http://place.map.kakao.com/1648906311,서울 강서구 화곡로 350,126.852210475534,37.554809848353
서울 강서구 마곡동 773-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1010426293,1522-3232,스타벅스 마곡GMG,http://place.map.kakao.com/1010426293,서울 강서구 마곡중앙6로 16,126.829581367925,37.5604123842333
서울 강서구 염창동 282-23,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,22682237,1522-3232,스타벅스 염창역점,http://place.map.kakao.com/22682237,서울 강서구 공항대로 627,126.87454530974277,37.5472168548992
서울 강서구 염창동 312,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1544040737,1522-3232,스타벅스 등촌대로점,http://place.map.kakao.com/1544040737,서울 강서구 공항대로 543,126.866368833694,37.5507253809572
서울 강서구 화곡동 1051-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1186321777,1522-3232,스타벅스 화곡역8번출구점,http://place.map.kakao.com/1186321777,서울 강서구 강서로 179,126.839321974376,37.5423628473275
서울 강서구 등촌동 628-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,474084339,1522-3232,스타벅스 가양역사거리점,http://place.map.kakao.com/474084339,서울 강서구 화곡로 416,126.855419019391,37.5600251851564
서울 강서구 마곡동 801-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1190071802,1522-3232,스타벅스 발산역사거리점,http://place.map.kakao.com/1190071802,서울 강서구 공항대로 248,126.8351224270735,37.55848040769141
서울 강서구 내발산동 719-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1082320725,1522-3232,스타벅스 우장산역,http://place.map.kakao.com/1082320725,서울 강서구 강서로 267,126.83585283195558,37.54952281316778
서울 강서구 마곡동 759-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,800218953,1522-3232,스타벅스 마곡웰튼,http://place.map.kakao.com/800218953,서울 강서구 마곡중앙5로 22,126.825305203297,37.5672825304792
서울 강서구 내발산동 668,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1856894636,1522-3232,스타벅스 내발산점,http://place.map.kakao.com/1856894636,서울 강서구 강서로 323,126.836552262812,37.5546702794501
서울 강서구 화곡동 1170,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,49282068,1522-3232,스타벅스 강서우장산점,http://place.map.kakao.com/49282068,서울 강서구 강서로 231,126.836118023996,37.5462444503704
서울 강서구 등촌동 689,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,144752310,,스타벅스 강서NC,http://place.map.kakao.com/144752310,서울 강서구 강서로56길 17,126.84054866204121,37.559843859714796
서울 양천구 목동 602-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,617333242,1522-3232,스타벅스 등촌역점,http://place.map.kakao.com/617333242,서울 양천구 공항대로 566,126.86814421649235,37.548908262121664
서울 양천구 신월동 52-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,964935317,1522-3232,스타벅스 신월동DT,http://place.map.kakao.com/964935317,서울 양천구 남부순환로 319,126.82709273313,37.5382766629732
서울 양천구 신월동 205-48,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26900383,1522-3232,스타벅스 신월IC DT점,http://place.map.kakao.com/26900383,서울 양천구 남부순환로 430,126.832131673807,37.5294757580385
서울 양천구 목동 907-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961580,,스타벅스 목동점,http://place.map.kakao.com/7961580,서울 양천구 목동서로 67,126.878690771741,37.5365065039884
서울 양천구 목동 907-18,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1047495010,1522-3232,스타벅스 목동파리공원점,http://place.map.kakao.com/1047495010,서울 양천구 목동동로 377,126.878855588739,37.5353389770394
서울 양천구 목동 920,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,118233082,1522-3232,스타벅스 목동SBS점,http://place.map.kakao.com/118233082,서울 양천구 목동서로 161,126.87357362065502,37.52890750393828
서울 마포구 망원동 205-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1752574662,1522-3232,스타벅스 망원한강공원점,http://place.map.kakao.com/1752574662,,126.89591772587283,37.55392483489065
서울 구로구 신도림동 413-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,4357040,1522-3232,스타벅스 신도림점,http://place.map.kakao.com/4357040,서울 구로구 경인로 610,126.883975398101,37.5053263176745
서울 구로구 오류동 271,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,895620917,1522-3232,스타벅스 구로오류DT점,http://place.map.kakao.com/895620917,서울 구로구 서해안로 2233,126.83447666279501,37.48811218152662
서울 구로구 오류동 55-50,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,25115111,1522-3232,스타벅스 오류동역점,http://place.map.kakao.com/25115111,서울 구로구 경인로 216,126.844857947147,37.4962245157872
서울 구로구 구로동 573,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,649401592,1522-3232,스타벅스 구로NC점,http://place.map.kakao.com/649401592,서울 구로구 구로중앙로 152,126.88253580778616,37.50162626899816
서울 구로구 고척동 100-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1385815016,1522-3232,스타벅스 고척아이파크점,http://place.map.kakao.com/1385815016,서울 구로구 경인로43길 49,126.858220892358,37.4993056293408
서울 구로구 신도림동 692,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127067,1522-3232,스타벅스 현대디큐브B2점,http://place.map.kakao.com/17127067,서울 구로구 경인로 662,126.88921533965173,37.50906511114651
서울 양천구 신정동 324-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,926070592,,스타벅스 목동10단지점,http://place.map.kakao.com/926070592,서울 양천구 목동서로 401,126.859608867626,37.5154091347214
서울 양천구 신정동 319-23,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1989650151,1522-3232,스타벅스 목동8단지점,http://place.map.kakao.com/1989650151,서울 양천구 목동서로 299,126.868843500708,37.5205194255446
서울 양천구 신정동 981-15,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1737262840,1522-3232,스타벅스 신정DT점,http://place.map.kakao.com/1737262840,서울 양천구 신월로 341,126.858858924977,37.5220179956817
서울 양천구 신정동 900-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,758470503,,스타벅스 목동역점,http://place.map.kakao.com/758470503,서울 양천구 목동로 203,126.863999619945,37.5267849201481
서울 양천구 목동 406-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,389160790,1522-3232,스타벅스 목동오목로점,http://place.map.kakao.com/389160790,서울 양천구 오목로 279,126.86843809046562,37.52592318438705
서울 양천구 목동 962,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,788522441,1522-3232,스타벅스 목동트라팰리스점,http://place.map.kakao.com/788522441,서울 양천구 오목로 299,126.87041065029892,37.52550279549301
서울 양천구 목동 923,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26410047,1522-3232,스타벅스 목동7단지점,http://place.map.kakao.com/26410047,서울 양천구 목동서로 213,126.8705094492931,37.52790227069982
서울 양천구 목동 916,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7968573,1522-3232,스타벅스 현대목동점,http://place.map.kakao.com/7968573,서울 양천구 목동동로 257,126.87503554513982,37.52672683468832
서울 양천구 목동 917,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,13049554,1522-3232,스타벅스 목동파라곤점,http://place.map.kakao.com/13049554,서울 양천구 목동서로 155,126.87478384228108,37.529088993496885
서울 강서구 화곡동 772-67,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,470408699,,스타벅스 화곡DT점,http://place.map.kakao.com/470408699,서울 강서구 등촌로 57,126.86312483878,37.5349902242394
서울 강서구 화곡동 343-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,20046342,1522-3232,스타벅스 까치산역점,http://place.map.kakao.com/20046342,서울 강서구 강서로13길 3,126.84610468757,37.5323095184562
서울 금천구 가산동 371-28,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8403565,1522-3232,스타벅스 가산디지털점,http://place.map.kakao.com/8403565,서울 금천구 가산디지털1로 168,126.8824803289091,37.48001465912096
서울 금천구 시흥동 904-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2090446816,,스타벅스 금천시흥점,http://place.map.kakao.com/2090446816,서울 금천구 시흥대로 164,126.903175211658,37.4489620586813
서울 금천구 가산동 50-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1460458769,1522-3232,스타벅스 가산디지털단지역점,http://place.map.kakao.com/1460458769,서울 금천구 벚꽃로 298,126.883591912152,37.4813375391088
서울 금천구 시흥동 1031,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,62238907,1522-3232,스타벅스 금천구청역점,http://place.map.kakao.com/62238907,서울 금천구 시흥대로73길 67,126.89574736821737,37.455943996935765
서울 금천구 가산동 371-41,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1146328973,1522-3232,스타벅스 가산에스케이점,http://place.map.kakao.com/1146328973,서울 금천구 가산디지털1로 171,126.88095843414192,37.48079971611958
서울 금천구 가산동 60-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,13049542,,스타벅스 가산그레이트점,http://place.map.kakao.com/13049542,서울 금천구 디지털로9길 32,126.887429804982,37.479438327682
서울 금천구 가산동 371-37,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26376546,1522-3232,스타벅스 가산브이타워점,http://place.map.kakao.com/26376546,서울 금천구 가산디지털1로 128,126.883576037768,37.4769946609385
서울 금천구 가산동 60-20,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,18363987,1522-3232,스타벅스 마리오아울렛점,http://place.map.kakao.com/18363987,서울 금천구 벚꽃로 266,126.884839850386,37.4785600511513
서울 금천구 가산동 60-8,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1138402820,1522-3232,스타벅스 가산현대아울렛점,http://place.map.kakao.com/1138402820,서울 금천구 디지털로10길 9,126.8886659924985,37.47760594573009
서울 구로구 구로동 222-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1653669621,,스타벅스 구로디지털타워점,http://place.map.kakao.com/1653669621,서울 구로구 디지털로32길 30,126.896455138658,37.483630865471
서울 구로구 구로동 212-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7961406,,스타벅스 구로에이스점,http://place.map.kakao.com/7961406,서울 구로구 디지털로 285,126.894550272167,37.4842382622588
서울 구로구 구로동 191-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,21058537,1522-3232,스타벅스 구로디지털로점,http://place.map.kakao.com/21058537,서울 구로구 디지털로33길 11,126.895800907536,37.4857746895213
서울 구로구 구로동 235-2,,,"교통,수송 > 교통시설 > 카셰어링 > 쏘카존",,499488604,,쏘카존 스타벅스 구로하이엔드점,http://place.map.kakao.com/499488604,서울 구로구 디지털로26길 5,126.89342231283902,37.48154233423662
서울 구로구 구로동 197-12,,,"교통,수송 > 교통시설 > 카셰어링 > 쏘카존",,703313564,,쏘카존 스타벅스 드림마크원점,http://place.map.kakao.com/703313564,서울 구로구 디지털로31길 61,126.891639834193,37.4858898794876
서울 영등포구 영등포동3가 2-21,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12402461,,스타벅스 영등포본동점,http://place.map.kakao.com/12402461,서울 영등포구 영등포로 254,126.909569110606,37.5186799384229
서울 영등포구 문래동3가 55-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26410044,1522-3232,스타벅스 문래역점,http://place.map.kakao.com/26410044,서울 영등포구 당산로 34,126.89511096977851,37.51746334288879
서울 영등포구 당산동6가 338-11,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,23326001,1522-3232,스타벅스 당산점,http://place.map.kakao.com/23326001,서울 영등포구 양평로 64,126.899927591558,37.5351388692365
서울 영등포구 당산동3가 393,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,465235237,1522-3232,스타벅스 영등포구청역점,http://place.map.kakao.com/465235237,서울 영등포구 국회대로 558,126.89612267411299,37.5277473760383
서울 영등포구 문래동3가 77-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12300206,1522-3232,스타벅스 문래동점,http://place.map.kakao.com/12300206,서울 영등포구 선유로 64,126.889631934317,37.5195639939151
서울 영등포구 양평동4가 98-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27544715,1522-3232,스타벅스 선유도역점,http://place.map.kakao.com/27544715,서울 영등포구 양평로 115,126.894593193315,37.5373542928833
서울 영등포구 양평동4가 2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27535207,1522-3232,스타벅스 선유동이레빌딩점,http://place.map.kakao.com/27535207,서울 영등포구 선유동2로 57,126.8973062991907,37.5341518253866
서울 영등포구 영등포동6가 1-14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,458228521,1522-3232,스타벅스 영등포시장교차로점,http://place.map.kakao.com/458228521,서울 영등포구 영중로 45,126.904458442745,37.5204599005082
서울 영등포구 여의도동 17-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1964855917,1522-3232,스타벅스 국회의사당역,http://place.map.kakao.com/1964855917,서울 영등포구 의사당대로 8,126.916780179853,37.5280160192324
서울 영등포구 당산동5가 16-7,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,207762326,1522-3232,스타벅스 당산역사거리점,http://place.map.kakao.com/207762326,서울 영등포구 양평로 47,126.901108098452,37.5339568500424
서울 영등포구 양평동1가 247,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1581405164,1522-3232,스타벅스 서울양평역점,http://place.map.kakao.com/1581405164,,126.88581779418107,37.523121129709985
서울 영등포구 여의도동 14,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1775461798,1522-3232,스타벅스 국회대로점,http://place.map.kakao.com/1775461798,서울 영등포구 국회대로 786,126.919547238416,37.5302596281825
서울 영등포구 당산동6가 217-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1302559707,1522-3232,스타벅스 당산대로점,http://place.map.kakao.com/1302559707,서울 영등포구 양평로 22,126.90398181313441,37.53312309287262
서울 영등포구 여의도동 13-19,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12562041,,스타벅스 여의도의사당점,http://place.map.kakao.com/12562041,서울 영등포구 국회대로74길 12,126.921036165805,37.5301957610022
서울 영등포구 영등포동7가 47-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1342896021,,스타벅스 영등포시장역점,http://place.map.kakao.com/1342896021,서울 영등포구 영중로 79,126.904908229239,37.523475017666
서울 영등포구 영등포동8가 35-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2034797842,1522-3232,스타벅스 영등포KT점,http://place.map.kakao.com/2034797842,서울 영등포구 영중로 119,126.90524796740061,37.526765749880724
서울 영등포구 문래동3가 55-20,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8440477,1522-3232,스타벅스 하이테크시티점,http://place.map.kakao.com/8440477,서울 영등포구 경인로 775,126.89987828423082,37.514467139148095
서울 영등포구 여의도동 15-15,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,22547052,,스타벅스 여의도일신점,http://place.map.kakao.com/22547052,서울 영등포구 은행로 11,126.920025030438,37.5278020207247
서울 영등포구 양평동5가 64-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,472535356,1522-3232,스타벅스 선유도역1번출구점,http://place.map.kakao.com/472535356,서울 영등포구 양평로 128,126.893664067025,37.5382904998421
서울 영등포구 여의도동 23-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,238953844,1522-3232,스타벅스 여의도신한투자증권점,http://place.map.kakao.com/238953844,서울 영등포구 여의대로 70,126.924182161834,37.524896328526
서울 영등포구 신길동 424-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1993056337,1522-3232,스타벅스 신풍역점,http://place.map.kakao.com/1993056337,서울 영등포구 신풍로 23,126.90838568483211,37.50034629049825
서울 영등포구 영등포동4가 434-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,19964152,1522-3232,스타벅스 신세계타임스퀘어B2점,http://place.map.kakao.com/19964152,서울 영등포구 영중로 9,126.90560511457045,37.517161349774184
서울 양천구 목동 404-13,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26909836,1522-3232,스타벅스 오목교역점,http://place.map.kakao.com/26909836,서울 양천구 오목로 354,126.87645325560366,37.52386584381144
서울 양천구 목동 908-34,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,20494132,,스타벅스 목동5단지점,http://place.map.kakao.com/20494132,서울 양천구 목동동로 411,126.882116945559,37.5364090617693
서울 양천구 목동 917-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,559404149,1522-3232,스타벅스 목동행복한점,http://place.map.kakao.com/559404149,서울 양천구 목동동로 309,126.87588081683808,37.52934243177625
서울 영등포구 여의도동 55-2,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,2029288865,1522-3232,스타벅스 샛강역점,http://place.map.kakao.com/2029288865,서울 영등포구 여의대방로 376,126.931278962704,37.5183656988847
서울 영등포구 여의도동 43-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26489322,1522-3232,스타벅스 동여의도점,http://place.map.kakao.com/26489322,,126.931652436918,37.520640948106
서울 영등포구 여의도동 45-21,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,26410058,1522-3232,스타벅스 여의도ABL타워점,http://place.map.kakao.com/26410058,서울 영등포구 의사당대로 147,126.92798555428037,37.51895209179433
서울 영등포구 여의도동 44-22,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,13046702,,스타벅스 여의도호성점,http://place.map.kakao.com/13046702,서울 영등포구 여의대방로65길 24,126.929227272463,37.5204881513529
서울 용산구 한강로3가 40-999,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1529152481,1522-3232,스타벅스 용산아이파크몰점,http://place.map.kakao.com/1529152481,서울 용산구 한강대로23길 55,126.96435058321899,37.52890582156534
서울 용산구 용산동5가 24,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,508176709,1522-3232,스타벅스 용산파크타워점,http://place.map.kakao.com/508176709,서울 용산구 서빙고로 67,126.97041762644638,37.5239168467083
서울 영등포구 여의도동 36,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,21748251,1522-3232,스타벅스 롯데캐슬여의도점,http://place.map.kakao.com/21748251,서울 영등포구 의사당대로 127,126.92633046870385,37.52027194137043
서울 영등포구 여의도동 23-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,8438452,,스타벅스 여의도점,http://place.map.kakao.com/8438452,서울 영등포구 국제금융로2길 28,126.924490684817,37.5240856242203
서울 영등포구 여의도동 34-11,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,23162838,1522-3232,스타벅스 여의도한양증권점,http://place.map.kakao.com/23162838,서울 영등포구 국제금융로6길 7,126.929112222152,37.5225279523731
서울 영등포구 여의도동 35-4,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1945023864,1522-3232,스타벅스 여의도화재보험점,http://place.map.kakao.com/1945023864,서울 영등포구 국제금융로6길 38,126.925869076824,37.52127536975
서울 용산구 한강로3가 63-391,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,608431004,1522-3232,스타벅스 용산해링턴스퀘어점,http://place.map.kakao.com/608431004,서울 용산구 서빙고로 17,126.96735080889654,37.52646587506673
서울 용산구 한강로3가 16-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1727621360,1522-3232,스타벅스 용산전자랜드점,http://place.map.kakao.com/1727621360,서울 용산구 청파로 74,126.96106885104214,37.53275296215995
서울 관악구 신림동 564-12,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,784815881,,스타벅스 신림DT점,http://place.map.kakao.com/784815881,서울 관악구 남부순환로 1419,126.90842516192575,37.480980972238186
서울 관악구 남현동 1060-10,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,23447734,1522-3232,스타벅스 사당점,http://place.map.kakao.com/23447734,서울 관악구 남부순환로 2082-25,126.980943666621,37.4761747005937
서울 관악구 봉천동 1657-3,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,427369680,,스타벅스 낙성대DT점,http://place.map.kakao.com/427369680,서울 관악구 남부순환로 1948,126.965138754993,37.4761819067065
서울 관악구 봉천동 869-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,17127069,1522-3232,스타벅스 서울대입구역점,http://place.map.kakao.com/17127069,서울 관악구 남부순환로 1812,126.951342964083,37.4811758306639
서울 관악구 신림동 1641-101,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,19526058,1522-3232,스타벅스 신림타임스트림점,http://place.map.kakao.com/19526058,서울 관악구 신림로 330,126.930102913928,37.4839979456956
서울 관악구 신림동 1432-71,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,7977701,1522-3232,스타벅스 신림점,http://place.map.kakao.com/7977701,서울 관악구 신림로 355-1,126.92922352724,37.4861165935404
서울 관악구 봉천동 1660-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1870541602,1522-3232,스타벅스 낙성대역점,http://place.map.kakao.com/1870541602,서울 관악구 남부순환로 1908,126.96113243610868,37.47777634476014
서울 관악구 봉천동 861-6,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1594953144,1522-3232,스타벅스 서울대역,http://place.map.kakao.com/1594953144,서울 관악구 남부순환로 1817,126.951962262615,37.4816085683419
서울 관악구 봉천동 927-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1343076754,1522-3232,스타벅스 봉천역,http://place.map.kakao.com/1343076754,서울 관악구 남부순환로 1730,126.94228157472476,37.48203672006856
서울 관악구 봉천동 729-21,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,20494138,,스타벅스 보라매대교점,http://place.map.kakao.com/20494138,서울 관악구 보라매로3길 23,126.9254318446212,37.49115990420641
서울 관악구 봉천동 852-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,643067406,1522-3232,스타벅스 서울대입구역8번출구점,http://place.map.kakao.com/643067406,서울 관악구 남부순환로 1831,126.95367315277564,37.4811812723318
서울 동작구 상도동 501-9,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,10538394,1522-3232,스타벅스 숭실대점,http://place.map.kakao.com/10538394,서울 동작구 사당로 4,126.954861906699,37.4954167553415
서울 동작구 사당동 252-15,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,901127235,,스타벅스 남성역점,http://place.map.kakao.com/901127235,서울 동작구 사당로 219,126.972660704042,37.4841596193623
서울 동작구 상도동 475-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,27332485,1522-3232,스타벅스 숭실대입구역점,http://place.map.kakao.com/27332485,서울 동작구 상도로 354,126.952757658619,37.4968611472544
서울 동작구 사당동 1031-27,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,12108448,1522-3232,스타벅스 사당역점,http://place.map.kakao.com/12108448,서울 동작구 동작대로 21,126.981386278469,37.4784272951076
서울 동작구 사당동 147-29,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,553348297,1522-3232,스타벅스 이수자이점,http://place.map.kakao.com/553348297,서울 동작구 사당로 300,126.980288058487,37.4843890932479
서울 동작구 상도1동 666-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,432578365,1522-3232,스타벅스 상도역점,http://place.map.kakao.com/432578365,서울 동작구 상도로37길 1,126.948458342683,37.5031934221037
서울 동작구 상도동 324-1,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,525622050,1522-3232,스타벅스 신대방삼거리역점,http://place.map.kakao.com/525622050,서울 동작구 상도로 102,126.931883649842,37.5002351348546
서울 동작구 흑석동 205-5,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1746397370,,스타벅스 중앙대점,http://place.map.kakao.com/1746397370,서울 동작구 흑석로 75-1,126.958134851629,37.5069760639586
서울 동작구 노량진동 333,CE7,카페,음식점 > 카페 > 커피전문점 > 스타벅스,,1086947915,1522-3232,스타벅스 노량진동점,http://place.map.kakao.com/1086947915,서울 동작구 노량진로 190,126.94648794001702,37.51311711356294
